"_defaultColorIndex","id","idx_T","name","stderr"
"14","hoacxsvt","1169","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6765576396984851"
"14","hoacxsvt","1170","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6837153812360419"
"14","hoacxsvt","1171","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6909862480743975"
"14","hoacxsvt","1172","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6915648959408296"
"14","hoacxsvt","1173","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6916785158152675"
"14","hoacxsvt","1174","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6890757768024195"
"14","hoacxsvt","1175","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6970518426810386"
"14","hoacxsvt","1176","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6968487506397425"
"14","hoacxsvt","1177","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6936022700586689"
"14","hoacxsvt","1178","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6857356457447463"
"14","hoacxsvt","1179","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6926441743940283"
"14","hoacxsvt","1180","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6852066219922748"
"14","hoacxsvt","1181","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6745160992204096"
"14","hoacxsvt","1182","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6742309164445017"
"14","hoacxsvt","1183","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6821623176061812"
"14","hoacxsvt","1184","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6847148294653452"
"14","hoacxsvt","1185","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6856130027517099"
"14","hoacxsvt","1186","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6824986976990485"
"14","hoacxsvt","1187","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6795879512916991"
"14","hoacxsvt","1188","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6796817067870847"
"14","hoacxsvt","1189","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6732243866291291"
"14","hoacxsvt","1190","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6785274277903613"
"14","hoacxsvt","1191","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6793850749487714"
"14","hoacxsvt","1192","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6723774779892646"
"14","hoacxsvt","1193","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6643286706892327"
"14","hoacxsvt","1194","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6655713068609627"
"14","hoacxsvt","1195","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.656965156641412"
"14","hoacxsvt","1196","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6566907830803547"
"14","hoacxsvt","1197","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6668391352466386"
"14","hoacxsvt","1198","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6602128477937161"
"14","hoacxsvt","1199","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.658987101861255"
"14","hoacxsvt","1200","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6606663989019087"
"14","hoacxsvt","1201","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6626527402087442"
"14","hoacxsvt","1202","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6624637933897513"
"14","hoacxsvt","1203","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6559497809691351"
"14","hoacxsvt","1204","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6556775846554876"
"14","hoacxsvt","1205","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6545138733313111"
"14","hoacxsvt","1206","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6623915096818723"
"14","hoacxsvt","1207","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6631616807807593"
"14","hoacxsvt","1208","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6608232263496502"
"14","hoacxsvt","1209","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6686327596497215"
"14","hoacxsvt","1210","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6787953283441619"
"14","hoacxsvt","1211","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6747649868446165"
"14","hoacxsvt","1212","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6803996390131941"
"14","hoacxsvt","1213","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6801193122912568"
"14","hoacxsvt","1214","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.682300155856833"
"14","hoacxsvt","1215","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6753696977073936"
"14","hoacxsvt","1216","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6730309921679287"
"14","hoacxsvt","1217","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6807837413911473"
"14","hoacxsvt","1218","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6749679722373884"
"14","hoacxsvt","1219","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6746912400829541"
"14","hoacxsvt","1220","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6744149693981674"
"14","hoacxsvt","1221","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6746236933616512"
"14","hoacxsvt","1222","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6758842078530064"
"14","hoacxsvt","1223","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6696248433885548"
"14","hoacxsvt","1224","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6634685595617698"
"14","hoacxsvt","1225","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6642789281131506"
"14","hoacxsvt","1226","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6689528901500971"
"14","hoacxsvt","1227","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.6687627003226951"
"14","hoacxsvt","1228","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7600337346883003"
"14","hoacxsvt","1229","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7596966994236469"
"14","hoacxsvt","1230","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7651709956829409"
"14","hoacxsvt","1231","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7533445995061672"
"14","hoacxsvt","1232","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7613110450643784"
"14","hoacxsvt","1233","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7724751867947826"
"14","hoacxsvt","1234","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7813669791017063"
"14","hoacxsvt","1235","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7801684842671603"
"14","hoacxsvt","1236","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7790982570432102"
"14","hoacxsvt","1237","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7787836601311795"
"14","hoacxsvt","1238","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7846074482571004"
"14","hoacxsvt","1239","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7850073861375488"
"14","hoacxsvt","1240","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7846910734937497"
"14","hoacxsvt","1241","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7760976137222163"
"14","hoacxsvt","1242","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7779844173226712"
"14","hoacxsvt","1243","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7769032219086279"
"14","hoacxsvt","1244","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7767450327656643"
"14","hoacxsvt","1245","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7704892705321744"
"14","hoacxsvt","1246","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7769163383380209"
"14","hoacxsvt","1247","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7761767437450093"
"14","hoacxsvt","1248","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7784545245641628"
"14","hoacxsvt","1249","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7774261004213059"
"14","hoacxsvt","1250","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7771153569670884"
"14","hoacxsvt","1251","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7682468893762802"
"14","hoacxsvt","1252","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.765830537091505"
"14","hoacxsvt","1253","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.902021831318417"
"14","hoacxsvt","1254","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.9016622503848785"
"14","hoacxsvt","1255","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.9013033127443728"
"14","hoacxsvt","1256","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8909926845924597"
"14","hoacxsvt","1257","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8906384593137766"
"14","hoacxsvt","1258","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8804537168120162"
"14","hoacxsvt","1259","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8801042674714473"
"14","hoacxsvt","1260","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8797552847144418"
"14","hoacxsvt","1261","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8770618208221429"
"14","hoacxsvt","1262","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8751927664051803"
"14","hoacxsvt","1263","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8742978399916315"
"14","hoacxsvt","1264","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8739521908456666"
"14","hoacxsvt","1265","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8736069922275488"
"14","hoacxsvt","1266","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8617491945370982"
"14","hoacxsvt","1267","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8609187412412365"
"14","hoacxsvt","1268","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.870782443566723"
"14","hoacxsvt","1269","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8704395328779366"
"14","hoacxsvt","1270","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8700970456423058"
"14","hoacxsvt","1271","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.1297270911337471"
"14","hoacxsvt","1272","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.1437468725199327"
"14","hoacxsvt","1273","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.1432980832536102"
"14","hoacxsvt","1274","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.1434000994163602"
"14","hoacxsvt","1275","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.15802220935071"
"14","hoacxsvt","1276","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.1568920277947152"
"14","hoacxsvt","1277","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.1708591805801998"
"14","hoacxsvt","1278","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.1853488425037617"
"14","hoacxsvt","1279","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.1855938846165508"
"14","hoacxsvt","1280","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.1994302919474527"
"14","hoacxsvt","1281","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.1846686049746304"
"14","hoacxsvt","1282","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.1984951576116705"
"14","hoacxsvt","1283","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.1980282969404144"
"14","hoacxsvt","1284","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.2118768923785996"
"14","hoacxsvt","1285","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.196478585110952"
"14","hoacxsvt","1286","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.196631109530742"
"14","hoacxsvt","1287","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.2112010569429539"
"14","hoacxsvt","1288","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.1957024629930968"
"14","hoacxsvt","1289","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.209526058522331"
"14","hoacxsvt","1290","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.2240243074199877"
"14","hoacxsvt","1291","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.2244015993262711"
"14","hoacxsvt","1292","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.2239279345311045"
"14","hoacxsvt","1293","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.2226046763380944"
"14","hoacxsvt","1294","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.2363790717544907"
"14","hoacxsvt","1295","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.2501790473848444"
"14","hoacxsvt","1296","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.2348628683377365"
"14","hoacxsvt","1297","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.2343870548016325"
"14","hoacxsvt","1298","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.2487346159231718"
"14","hoacxsvt","1299","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8152394943693704"
"14","hoacxsvt","1300","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8375629098579535"
"14","hoacxsvt","1301","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8146131079068015"
"14","hoacxsvt","1302","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8143004625845477"
"14","hoacxsvt","1303","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8365990114325094"
"14","hoacxsvt","1304","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8362782739153415"
"14","hoacxsvt","1305","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8359581264540527"
"14","hoacxsvt","1306","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.835638316167552"
"14","hoacxsvt","1307","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8353185901747484"
"14","hoacxsvt","1308","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.834999538531521"
"14","hoacxsvt","1309","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8572398404348406"
"14","hoacxsvt","1310","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8794631150113618"
"14","hoacxsvt","1311","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8565861428144366"
"14","hoacxsvt","1312","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8337267037064919"
"14","hoacxsvt","1313","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8108849662749218"
"14","hoacxsvt","1314","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7880605090512413"
"14","hoacxsvt","1315","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7877609292520258"
"14","hoacxsvt","1316","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7874617709212954"
"14","hoacxsvt","1317","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.7871631183527472"
"14","hoacxsvt","1318","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8093464377168802"
"14","hoacxsvt","1319","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.809039777247115"
"14","hoacxsvt","1320","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8311983142643234"
"14","hoacxsvt","1321","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8308838987744321"
"14","hoacxsvt","1322","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.830569904753026"
"14","hoacxsvt","1323","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.852695482934699"
"14","hoacxsvt","1324","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8748046238454527"
"14","hoacxsvt","1325","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8744746983153093"
"14","hoacxsvt","1326","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8741451099599542"
"14","hoacxsvt","1327","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8738158587793871"
"14","hoacxsvt","1328","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8734870290673051"
"14","hoacxsvt","1329","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8731586208237082"
"14","hoacxsvt","1330","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8952108634889723"
"14","hoacxsvt","1331","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8948746159315523"
"14","hoacxsvt","1332","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.8945390427237085"
"14","hoacxsvt","1333","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.9165587480219222"
"14","hoacxsvt","1334","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.9162155040876495"
"14","hoacxsvt","1335","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.9158725130344678"
"14","hoacxsvt","1336","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.937859849553025"
"14","hoacxsvt","1337","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.9375093563608085"
"14","hoacxsvt","1338","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.93715920034338"
"14","hoacxsvt","1339","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.9145044263318042"
"14","hoacxsvt","1340","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.914163374033654"
"14","hoacxsvt","1341","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.936111176808308"
"14","hoacxsvt","1342","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.9357625380774259"
"14","hoacxsvt","1343","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.935414405108726"
"14","hoacxsvt","1344","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.93506644072742"
"14","hoacxsvt","1345","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.9569742882896857"
"14","hoacxsvt","1346","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.9566189903567389"
"14","hoacxsvt","1347","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.9340253292755039"
"14","hoacxsvt","1348","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.9559096588963005"
"14","hoacxsvt","1349","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.977777719833572"
"14","hoacxsvt","1350","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.9996298492621062"
"14","hoacxsvt","1351","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.9992600528132717"
"14","hoacxsvt","1352","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.9988907621266192"
"14","hoacxsvt","1353","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","0.9985217243210578"
"14","hoacxsvt","1354","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.020334320005689"
"14","hoacxsvt","1355","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.0421312370626739"
"14","hoacxsvt","1356","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.0417471106853455"
"14","hoacxsvt","1357","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.0413634900701993"
"14","hoacxsvt","1358","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.0409802909235384"
"14","hoacxsvt","1359","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.0405974289516655"
"14","hoacxsvt","1360","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.0402151570356717"
"14","hoacxsvt","1361","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.0619572831895925"
"14","hoacxsvt","1362","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.0836837307158673"
"14","hoacxsvt","1363","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.0611784937228081"
"14","hoacxsvt","1364","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.0607896468984466"
"14","hoacxsvt","1365","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.0604013058362673"
"14","hoacxsvt","1366","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.06001347053627"
"14","hoacxsvt","1367","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.059625888117364"
"14","hoacxsvt","1368","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.0592387271669428"
"14","hoacxsvt","1369","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.0809115639019118"
"14","hoacxsvt","1370","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.0805172379872439"
"14","hoacxsvt","1371","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","1.0580801103013784"
"14","hoacxsvt","1372","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1373","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1374","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1375","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1376","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1377","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1378","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1379","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1380","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1381","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1382","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1383","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1384","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1385","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1386","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1387","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1388","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1389","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1390","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
"14","hoacxsvt","1391","vicuna_lfqa_600_0-25_4-0_0-7_1-0_user_all_filtered_eval","NaN"
